Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
Sabrina Sutton,43590,36259,4600,35874,688
Brooke Burgess,44158,5730,35989,5707,940
Sharon Ingram,44123,28876,18184,28962,648
Jackson King,45414,16985,36982,17736,653
Devyn Dennis,44112,43974,36023,45081,757
Brodie Spence,44175,3258,4652,3206,791
Kendall Perry,44703,26186,9958,26300,791
Ana Mathews,48305,14059,18694,14008,734
Thomas Ballard,44043,39913,36695,39941,568
Ashly Jimenez,45798,8891,37171,9453,550
Luka Li,43859,32272,18166,32478,831
Austin Hahn,47198,22715,38737,22796,728
Mariyah Hoffman,47835,52470,19285,52768,1020
Josie Zuniga,30855,2197,143,2363,636
Isabelle Moody,46951,23725,39723,23920,567
Easton Lin,48093,13451,36523,12390,688
Ivan Valencia,43836,38743,4720,40108,648
Troy Reid,45024,7072,9510,7078,430
Alejandro Hicks,46945,31985,38674,32375,917
Raphael Houston,43957,18201,35593,18069,642
Franco Morrow,43762,45081,18763,44800,745
Dean Gonzalez,44450,4554,35943,4646,791
Andrew Mueller,45810,27023,9258,27356,711
Carlos Montgomery,44846,15201,18367,15149,917
Jonathon Herring,49114,45374,39425,43343,774
Zachariah Bernard,43928,9562,35656,9568,384
Kaiya Jensen,45322,34676,18511,34446,843
Trevor Weber,43871,21402,2346,22612,521
Dana Joseph,45035,49406,36660,48844,762
Moriah Booth,46802,699,37945,699,453
Randall Goodwin,47123,22606,37079,22434,774
Chanel Reynolds,45127,10755,4720,10801,539
Meghan Guzman,47031,36115,18884,36098,435
Noah Charles,44674,5541,36310,5466,481
Litzy Hale,45133,28543,18642,28578,682
Charlize Price,45540,16818,9287,16268,854
Lauryn Massey,46601,43848,37745,44152,871
Clarence Crosby,44955,2977,37372,3223,676
Jaydon Robbins,49584,26610,9734,28389,671
Sarah Mccarthy,45110,13916,36574,13778,745
Tobias Morris,44416,38702,18562,39637,671
Annie Randall,46446,8214,18883,8185,642
Kennedy Maynard,47003,32851,38037,32932,894
Zariah Mays,44037,18792,36408,18545,504
Kenna Rios,46550,47967,19285,51328,854
Hudson Boone,47083,1847,36947,1847,516
Jacquelyn Hardin,49303,24591,38823,24689,596
Beckett Jennings,45305,11908,36626,12843,590
Zayden Rocha,44226,36809,9189,36425,504
Evelin Cox,45718,6740,37452,6659,625
Harley Spears,48919,32656,4738,29972,803
Camren Terry,46343,17839,4829,17782,837
Gianna Johnston,44817,47817,36792,43905,550
Cailyn Colon,47232,4302,37090,4239,774
Maddison Mullen,56588,31291,19836,29163,1084
Athena Whitney,46183,15023,1267,15161,493
Jovanni Cross,48081,43848,39546,42712,642
Jaylen Luna,50531,10113,19882,9774,562
Jagger Frazier,47834,35117,39741,35221,705
Caitlin Chavez,47267,21436,39253,20524,768
Selina Douglas,47898,49745,19601,49475,734
Ruby Carr,45867,1319,36959,1279,521
Gordon Newton,45603,22354,9137,22601,877
Shamar Melton,51196,11753,19061,12057,636
Alberto Kemp,49349,39528,40228,38708,877
Yareli Dickson,45167,6028,18247,6665,682
Landen Buck,46613,29513,37182,29891,774
Giada Mccoy,46183,16566,18321,16704,653
Alyvia Lutz,52097,49039,42207,49274,969
Adyson Ray,48896,2759,9625,2753,699
Dayton York,45569,28440,648,27224,1032
Yasmin Pena,45494,14053,18447,13818,648
Lance Downs,48207,45058,38530,41748,837
Luciana Glenn,46406,8828,18677,8920,728
Jayla Daniels,51477,35307,40681,35358,762
Hanna Davenport,47863,19509,37119,20151,774
Lexie Zhang,44444,47892,258,48420,791
Jefferson Shepard,47445,2501,4824,2529,757
Tyson Bridges,48575,24253,37423,26616,734
Arjun Medina,48116,13032,19446,13073,533
Joseph Espinoza,49458,40027,39637,40113,653
Tatiana Moss,46286,7330,18413,7250,682
Riley Gill,47083,31704,37830,31171,499
Keagan Conrad,46877,19795,37486,18643,820
John Ortega,48265,48127,9946,47450,665
Valery Bartlett,45970,4852,37234,4812,510
Joanna Cooper,51242,31452,19962,28847,883
Skylar Carrillo,46521,15488,37073,18803,613
Ray Harrington,47336,41806,19107,41748,602
Matthew Keller,47370,10113,19715,10164,688
Maia Hopkins,48454,35588,38960,35702,848
Gilbert Stephenson,47467,20971,4801,21000,814
Jarrett May,51747,53766,41765,54816,917
Yaretzi Ware,46435,527,2391,481,613
Kathryn Barron,48030,23346,38037,22279,849
Rudy Richards,48586,10956,9396,10457,516
Russell Carter,47525,35404,39993,35840,602
Isaias Pratt,47852,5340,20421,5323,487
Aliyah Donaldson,51035,31365,41743,29754,751
Winston Kaufman,46297,15860,36534,15746,499
Tia Williamson,48913,42918,1325,44869,567
Erick Church,46945,2868,37371,2902,613
Madalynn Diaz,47485,24952,19354,25383,848
Mylie Cooke,49320,14191,38559,13577,585
Cullen Hess,49613,39540,20576,39700,808
Diego Blackburn,50691,8025,38358,7984,562
Pierre Beck,46802,31452,37331,31085,757
Johanna Petersen,50072,19296,38685,19480,608
Clay Cain,48936,47611,39069,47955,768
Brendon Graves,47003,1554,37423,1565,722
Leandro Obrien,48798,23220,19044,23926,688
Harper Mclean,48001,11730,37664,11575,527
Jacey Schneider,49137,37974,9843,37899,596
Kayden Aguirre,48592,6981,38347,6780,745
Hillary Avila,48311,30195,37888,29564,625
Alonzo Harmon,49957,18120,39517,17920,768
Milton Mckinney,49469,45655,20013,46682,573
Meredith Mooney,47846,4176,19474,4158,430
Ainsley Mercer,49968,27270,39735,27603,791
Kyan Koch,48592,14954,19354,17094,699
Julianne Ayala,50290,43481,42970,42758,762
Addison Wheeler,48684,9327,1336,9367,590
Maliyah Castillo,50376,34922,39614,35702,975
Braelyn Solis,48489,20599,19990,21975,923
Ayla Manning,56428,52900,40481,51925,625
Angelica Allen,52355,1049,40194,889,848
Tristian Bautista,48167,22905,39483,23025,613
Xavier Romero,48282,10853,9487,10824,562
Finn Kramer,47863,36069,9510,35215,797
Erik Wu,46831,5793,361,6384,608
Preston Mercado,47530,28997,19400,28297,665
Waylon Hendricks,47031,16325,40744,16382,636
Lilliana Payne,50393,44364,19801,43894,837
Rylan Cherry,48907,3596,37951,3504,636
Derrick Park,48792,25681,20266,26295,843
Logan Beasley,51466,13916,38157,13887,659
Gina Martinez,49137,39328,19457,39775,820
Rigoberto Henry,48827,8535,19400,9390,562
Paige Gardner,51535,32008,37888,31979,579
Jayleen Bowman,50846,20249,40050,20254,579
Cannon Gomez,51236,51070,41622,50169,854
Martha Mcgrath,49544,2873,43332,2306,711
Brooks Stout,48706,26685,9700,24620,923
Rayne Leonard,49613,12694,38995,12906,636
Jaron Cooley,52527,39878,40096,39276,791
Alia Lane,50651,7187,39144,7158,602
Kristina Valenzuela,54127,31842,2696,32249,762
Lana Armstrong,48632,18098,38702,18734,590
Paxton Matthews,47892,44410,19228,44330,625
Kendra Durham,49636,4801,39006,4778,527
Nathanial Sosa,49338,28647,5776,29622,648
Alan Aguilar,53835,16130,40756,15172,734
Maximilian Hardy,50588,42569,22222,44358,803
Luca Campos,49269,9923,39110,9837,671
Ricky Clay,50806,34360,39018,34779,648
Cristofer Braun,50347,21557,39913,21252,711
River Bray,49315,48965,38983,49401,522
Celia Holland,57741,590,40618,556,934
Lincoln Soto,50439,22646,10061,22566,740
Brett Maddox,49842,10726,38611,10715,762
Alden Molina,52332,36901,21344,36769,826
Desirae Horne,51976,6120,20771,5730,2248
Madelynn Estrada,52286,29278,40429,29192,722
Marquis Oliver,52521,16836,9780,16646,648
Evangeline Kelley,49578,43085,38628,42551,682
Deven Cordova,49229,3195,38421,3177,768
Trinity Weiss,50141,24958,2489,25480,516
Genesis Acevedo,49917,13342,40102,13950,682
Hannah Knight,50531,38582,19434,38754,694
Jaeden Whitaker,49986,8369,1365,8564,636
Erin Calhoun,52785,31750,38794,31670,694
Zachary Short,49309,19727,19738,18941,533
Charity Dillon,52515,48552,44203,48414,676
Turner Duncan,49297,1984,39006,2019,613
Kendrick Castaneda,51362,24012,39821,24058,711
Raymond Vincent,50582,12378,5093,12430,562
Oscar Golden,50238,36924,38657,37240,654
Sonny Sosa,54340,7795,21511,7784,539
Jace Preston,54770,31962,20524,31681,768
Denisse Shaw,50066,17920,39213,17707,803
Vaughn Ware,50708,44708,2690,47657,367
Allyson Barrett,53663,3998,40768,3992,831
Dawson Bradley,51523,28239,40555,27729,912
Hayden Mosley,51982,14667,9688,14581,705
Mayra Beltran,53491,45053,40463,42207,912
Scott Benitez,50726,9671,39029,9912,654
Yael Madden,49383,33591,19629,33287,550
Franklin Simpson,50129,20300,4933,20283,659
Manuel Estes,52842,52584,41674,52079,1049
Savannah Allen,51173,1382,39442,1388,596
Justine Bruce,52229,23673,41450,23604,751
Eve Harmon,51339,11443,39798,11426,579
Stephanie Norris,52275,38846,20667,37429,802
Antoine Watts,53324,6579,5082,9034,1101
Yandel Browning,49538,28773,41525,28715,573
Bridger Snyder,50393,17604,9866,17518,992
Melody Montgomery,52601,45271,40865,45534,481
Christina Martin,51959,3883,20363,3998,871
Camille Blanchard,54104,28262,41679,26805,877
Rory Klein,52802,15241,40131,16009,676
Izabella Park,50221,39832,10072,39706,602
Deangelo Hester,50829,9109,39712,9092,757
Dante Holloway,52366,33304,21740,33867,803
Nathanial Marshall,54340,23799,42414,19819,883
Lindsey Mccarty,51506,48546,20530,52527,791
Rhianna Gamble,51655,2701,21809,2982,631
Bailey Lawrence,53628,25113,20323,25159,866
Ryker Griffith,50663,12746,38984,12728,722
David Marquez,51655,38783,10434,38571,946
Daniel Krause,53296,7864,39534,7738,825
Carson Vaughan,52487,31641,5914,34308,786
Emily Joyce,51030,18356,39431,18132,550
Marcus Rivas,53823,46946,10451,48357,935
Curtis Collins,52137,5065,39718,5093,837
Alisha Reese,58722,28314,11042,28681,883
Milo Navarro,51988,15786,20885,15906,596
Martin Austin,53674,44169,42322,44267,877
Amaris Weber,54024,10388,5076,10199,831
Jaylee Burns,56485,38192,42833,37641,653
Ivy Ingram,52825,20908,39041,21471,717
Gunner Pugh,53095,50450,21017,49039,871
Tia Lowe,246,252,20335,235,533
Terrell Scott,246,21981,5690,21436,625
Darrell Blake,344,10898,41783,10296,751
Yaretzi Macdonald,321,34607,19979,34337,717
Allen Erickson,378,5432,43028,5340,785
Juliet Maldonado,361,28612,20593,28274,676
Johanna Mcgrath,441,16187,20312,16141,654
Willie Bright,418,43027,42821,41708,544
Karen Schroeder,435,2781,10308,2673,659
Keely Gates,550,28933,44697,25165,826
Cassie Woodard,223,13359,740,13118,854
Annabelle Reilly,585,55538,48735,42540,740
Andrea Carney,665,8030,41341,8030,820
Karlie Lozano,596,32346,20731,31825,699
Jamie Lester,711,19360,21390,19652,527
Norah Baxter,734,48741,44794,50915,860
Armani Bonilla,826,1703,44456,1508,619
Tatiana Banks,814,23398,40463,23232,751
Kieran Hess,831,12665,11248,12298,854
Markus Charles,889,40079,47054,38375,883
Aliana Bradshaw,946,7170,42282,6803,877
Saniyah Sutton,831,30683,10457,30574,659
Marley Warner,952,17811,5237,19859,975
Bailee Livingston,981,46555,43681,45139,877
Stanley Jarvis,1101,4302,40779,4095,636
Adeline Trevino,1107,25968,42488,26031,849
Nehemiah Villanueva,946,14386,10313,14421,671
Nathen Wilkerson,281,45557,1462,42758,883
Aracely Bauer,1152,9694,45804,10451,797
Magdalena Kaufman,1107,34383,21631,34320,923
Trey Reid,1026,20421,10262,20048,619
Aliyah May,1376,54850,45924,54299,1537
Garrett Sheppard,1135,906,5156,894,665
Ansley Petty,1416,26845,24035,24643,940
Malcolm Harper,1256,12367,43882,11248,837
Brianna Romero,1193,36895,10474,36373,1233
Nathaniel Palmer,1365,6103,10262,6275,688
Joseph Kelly,1686,31377,46578,32765,871
Zaniyah Hatfield,1348,17352,41697,18981,762
Lukas Chandler,1388,46664,43051,46584,1221
Paityn Everett,1416,3476,42035,3413,694
Reynaldo Stafford,1296,25543,10388,25365,757
Jaeden Curry,1393,14696,24103,13985,883
Carina Bartlett,1411,42116,44502,41421,917
Shamar Moran,1371,8420,10348,8547,607
Brooklyn Davila,1491,33844,45156,33190,1003
Harper Long,1405,19285,20794,19664,608
Dakota Horne,1497,49441,42586,47800,929
Quentin Miranda,1468,2047,10279,2007,516
Maria Crane,1600,24528,44789,24115,935
Rocco Keller,1520,12803,22067,12321,487
Kathy Bowman,1743,39322,42913,38639,1101
Shaylee Richards,1577,7021,10130,6986,573
Jaycee Lyons,1686,33069,23656,33098,843
Kamari Rowland,1795,18470,10531,18350,820
Isabella Garcia,1611,46360,44410,45965,688
Wade Krueger,1663,4394,20191,4422,579
Kelvin Yoder,2007,29455,997,32324,808
Kelsie Glover,1841,15086,44330,15063,636
Derrick Wiley,1502,41869,2684,41559,866
Madison Armstrong,1795,9677,43670,9516,768
Johnathon Lucero,2082,36689,11197,40286,1003
Dereon Leach,1824,20851,21941,20771,734
Shawn Hardin,1950,51259,42271,50445,636
Landen Lara,1979,567,21126,556,688
Luciano Henderson,2099,23209,48248,23358,1118
Maggie Price,2001,10767,21379,10709,751
Eva Whitney,1892,36035,1325,36339,625
Ernesto Horton,1973,5426,43372,5346,602
Nola Marsh,2047,28509,21034,28526,539
Sharon Hays,2191,17306,46148,16365,682
Aubrey Jones,2317,46636,43148,46865,602
Lydia Stuart,2162,2988,10308,2994,711
Savion Gross,2271,25870,47072,25847,722
Alexia Ford,2277,13910,43016,16767,877
Gabrielle Rocha,2248,40664,22176,39901,751
Iris Hoover,2179,7841,41789,7984,751
Kaitlynn Waller,2030,33201,2770,32358,1135
Reina Rice,2277,20708,22853,19578,1399
Quinton Clarke,2340,46859,41639,45850,642
Titus Walter,2323,2363,2902,1743,717
Miles Sparks,2414,24367,23363,24448,556
Kathryn Vazquez,2908,12120,10554,11914,872
Kane Cook,2713,39087,43773,37922,751
Stella Kirk,2822,7835,42328,6705,808
Charlee Knight,4417,32501,43727,31997,739
Brooklynn Brennan,2455,17644,23696,17621,1021
Danika Blevins,2592,48810,45712,46624,843
Kylee Hudson,3579,4503,23977,4474,768
Edith Ballard,2518,28417,43693,27683,739
Adyson Gillespie,2971,15419,42976,15522,694
Lance Montes,2587,41295,11507,41255,745
Nigel Jacobson,2644,9711,43905,9143,579
Kennedi Richard,2621,33964,5409,34004,826
Caleb Pope,2552,20868,11076,21883,998
Helen Caldwell,2684,49601,43016,48225,596
Ashtyn Reed,2747,1399,21711,1376,562
Tristen Hansen,2747,23725,43601,22601,590
Marley Turner,2753,11380,10939,11283,946
Aron Rosario,2822,38324,10973,37601,619
Julian Hanson,2827,6229,44565,6132,699
Aryanna Orozco,3000,30201,22262,30064,579
Kadence Wang,3086,17019,5529,17231,722
Kailee Bishop,3154,49005,46056,45666,860
Leia Zimmerman,74,3705,120,3625,705
Monique Medina,3023,26920,24247,26536,372
Uriel Frazier,2850,13514,43051,13457,556
Jeffrey Hurst,3005,44278,22090,41588,900
Sydney Richardson,3763,8650,21471,8701,585
Alannah Sharp,3235,38140,11335,33545,900
Haylie Durham,3206,19532,44485,20048,808
William Lynn,3000,49039,21740,50192,791
Phoebe Mcmillan,3034,2294,21195,2294,722
Jayden Ho,3682,25618,44611,26719,648
Nikolas Ball,3057,13130,41668,12499,315
Adolfo Lin,3298,38186,22566,38008,567
Nataly Levine,3235,7709,46062,7405,619
Allison Pruitt,3436,33695,23123,33660,980
Leonel Ward,3086,20163,5994,18574,699
Emerson Gordon,3200,47089,46613,46326,659
Aliya Lang,3545,5317,47468,4967,734
Evie Trujillo,3665,27522,5426,27339,670
Layne Meyer,3304,15660,24373,15608,883
Iliana Grimes,3304,42253,42884,41547,608
Koen Mann,3522,10428,21993,10027,814
Jonas Gregory,3665,39494,47611,36626,849
Ashley Pham,3694,22274,45924,22893,694
Amy Barry,3740,54563,44789,51489,820
Asia Randolph,3619,458,21947,395,619
Deacon White,3682,22635,5759,24247,1141
Johan Clark,3694,11105,50531,11633,889
Maya Mata,3694,37217,22319,36993,923
Iyana Jackson,3516,5747,44072,5724,739
Ernest Russo,3917,29272,23037,29404,734
Valentina Villegas,3889,16279,5512,15883,453
Killian Love,3958,45483,46555,45052,917
Hailey Hanna,3786,2747,42574,2868,630
Ellis Mack,3619,24648,21367,24557,630
Savanah Mora,4239,27786,29232,14489,831
Giovanni Kim,3711,40681,45253,40349,854
Benjamin Wright,4457,7709,2724,7709,550
Jude Mccann,3808,32937,47582,35003,860
Layla Larson,3780,18883,43722,19199,843
Maximilian Morton,5070,49533,23140,47921,923
Cameron Carlson,4330,1623,45970,2162,1198
Alden Burnett,4164,24746,44622,23851,986
Makenzie Fry,4009,12344,43464,12883,797
Athena Sandoval,4147,39700,12275,38840,699
Celia Wilkinson,3745,6562,2736,6854,808
Mitchell Vaughn,4089,31079,24195,34922,556
Jenny Solomon,4055,17902,22537,17667,900
Pranav Gentry,4089,52383,45064,46320,1044
Ayanna Edwards,4365,4095,47146,5271,1072
Abbey Fernandez,4285,24144,22847,22245,562
Averi Ritter,4187,14943,11007,15040,711
Emely Galvan,4176,42712,50829,43400,734
Kaiden Tate,4152,9149,6028,9275,527
Silas Bender,4382,35628,47496,33574,659
Ayaan Dennis,4365,21413,43653,20863,659
Kristian Hart,4330,50720,22360,49412,762
Collin Novak,4589,1084,22629,1021,837
Isaias Yates,3373,22308,757,22383,579
Cassius Orr,4221,11191,11593,11099,820
Raegan Cardenas,4468,37050,45580,38611,642
Simone Cox,5076,5879,42253,5833,585
Jadiel Woodward,4348,32421,3103,30316,728
Mckenna James,4520,16927,48087,16749,935
Amelie Nicholson,4715,47169,25446,45443,900
Ally Craig,4583,3332,44622,3321,785
Caylee Neal,4778,26496,22469,26117,877
Guillermo Page,5409,13755,11208,14277,774
Lorelei Mullen,4520,42110,44152,39609,803
Sawyer Clay,4680,8501,42993,8426,636
Kendal Petersen,4611,33362,5684,33310,791
Nina Mays,4772,21012,25779,19715,820
Preston Atkins,4526,50267,45150,48563,762
Lucille Clements,4566,2225,46171,2214,2317
Anne Hall,5409,24780,23071,24631,745
Ray Blackburn,4743,14828,48041,12642,825
America Brooks,5070,40010,45024,39867,900
Kelton Benson,4961,7273,43532,7296,694
Megan Delgado,4766,31555,45964,31188,367
Donovan Reyes,4829,19021,45288,18413,642
Melissa Tyler,4910,46928,5678,46670,516
Jeffery Hensley,5087,4979,46596,4801,871
Erika Hill,5363,28388,23851,27695,762
Liberty Lam,4847,15109,44622,15579,854
Paxton Yu,3459,42133,476,42706,768
Pablo Church,5059,10256,45121,10290,470
Kevin Ellis,5283,35381,43630,34698,866
Juan Choi,5093,21499,45563,21367,797
Rhys Gibson,5036,50623,46819,50766,808
Naima Mcbride,4944,682,22147,688,464
Gustavo Vasquez,4893,21901,2713,21970,808
Kailyn Casey,5523,10847,48041,10904,826
Cornelius Fleming,5076,36207,22664,36161,871
Deborah Phelps,5581,6355,11386,6229,1175
Dalton Barnett,5237,29909,46601,29370,917
Reagan Haas,5409,19210,47674,18677,877
Weston Chung,5346,42947,43837,42580,705
Alvin Cantu,5460,2713,46039,2736,739
Malakai Lopez,5380,25738,22824,26008,826
Thomas Ramsey,5116,13491,10864,13250,579
Warren Hobbs,5168,40211,45156,39224,636
Zavier Shannon,6229,8002,5621,8495,504
Issac Howard,5386,32811,47370,32060,722
Emmett Lowery,5288,19451,22233,18924,619
Haven Keith,5414,49796,49274,50772,550
Matias Mcpherson,6091,1870,23128,1835,676
Leilani Kline,5478,24614,25188,24344,843
Max Paul,5541,12384,10996,12115,665
Harry Cochran,5575,38616,45299,39632,579
Tristian Meadows,5294,6677,21643,6682,567
Nash Compton,5575,30723,45139,30144,550
Madalynn Chambers,5575,17782,44100,17771,808
Hadassah Le,5661,44857,23777,44771,820
Kash Fischer,5713,4359,22629,4399,653
Jessica Delacruz,5816,28377,47479,27413,780
Keaton Quinn,5874,15040,11294,14971,889
Jaylin Nolan,5873,45311,25853,45121,917
Solomon Pearson,5684,9889,23341,9596,424
Ronin Branch,5937,34177,44829,33752,562
Amiya Vang,5570,21201,2919,21379,877
Gia Conley,5765,53823,48661,50399,751
Amira Baird,6143,1152,48408,1697,642
Erik Dillon,6281,22859,24476,25549,998
Vance Evans,5713,11283,46091,11690,516
Joslyn Avery,6223,38553,47995,38628,774
Nayeli Nguyen,6883,6132,44330,6258,671
Robert Tran,5896,30063,11650,29645,648
Kody Davies,6373,19560,49074,17272,814
Jazlene Wells,6103,47221,3149,48001,1468
Jarrett Roberson,6172,3825,11851,3808,751
Lexie Ali,6396,26633,49125,26541,946
Jacquelyn Ramirez,6287,14753,24212,14518,579
Lincoln Cummings,6235,42787,47020,41731,871
Quinn Brock,7463,9654,44255,8501,625
Leticia Pena,6137,35031,11478,34154,837
Meredith Gomez,6223,20128,46882,20059,602
Nick Howe,6281,50433,23312,48001,751
Marisol Simon,6223,2489,11409,2501,768
Kaitlin Lynch,6573,25205,48213,25434,1015
Micah Rivers,6275,12883,44749,12791,476
Kate Williams,6556,39534,6069,39901,883
Ignacio Blankenship,6229,7296,24689,7319,544
Kierra Avila,6722,32318,48477,31807,854
Valeria Leonard,6183,17943,22056,18579,499
Kenya Stone,6912,49498,11885,48127,820
Celeste Douglas,6453,5162,23449,5116,814
Makaila Cervantes,6591,28905,47066,28320,848
Tiffany Cabrera,6677,15579,45190,15339,607
Jordan Hamilton,6786,44525,23633,43997,889
Janiah Rose,7491,11409,24700,10273,751
Leslie Goodman,6734,37934,50284,37251,854
Daphne Finley,10904,21574,45236,21390,883
Hector Ashley,7267,51460,45064,53049,631
Charlie Li,9682,149,24815,189,1032
Jaylon Gaines,7021,23214,54592,23386,1158
Jaelyn Chen,6740,10457,46269,10399,717
Brenda Esparza,6659,35266,22818,34756,762
Saniya Dougherty,6648,5185,44674,5179,567
Alani Mccormick,7440,29622,24293,31067,958
Lilliana Wiggins,8386,15757,1491,15815,745
Kassandra Copeland,7118,43900,47284,43624,734
Alfonso Dudley,7359,2736,48609,2747,705
Kaitlyn Adams,7336,25239,47835,26065,1021
Destiney Good,6929,13021,44892,13044,877
Bobby Curtis,6860,38708,44123,39001,648
Whitney Boyd,7526,7589,43538,7818,757
Yoselin Figueroa,6831,31727,44014,31532,659
Jaylen Mcguire,7187,20013,46458,19159,608
Anabella Oconnor,7531,49802,24488,50175,957
Adalynn Johns,7336,2678,46940,2661,568
Marie Mejia,7302,24029,23610,24132,734
Irene Sloan,7078,11466,5747,11495,717
Audrey Kramer,7503,38657,48064,38823,562
Braelyn Flores,6992,6487,44702,8179,849
Marcel Fritz,7394,30844,26335,30936,957
Lorena Dunn,7503,17444,46309,17994,917
Arthur Mcintyre,7635,46412,12097,47921,630
Janet Schmidt,7331,4090,11753,4032,602
Kristin Buck,8501,26903,47984,26639,866
Lee Ortiz,7336,15837,12057,14765,699
Victor Carrillo,7296,42867,48598,40882,630
Bria Arnold,7612,9258,45150,9160,1032
Ari Norton,8489,35266,47307,36402,562
Zoie Villa,9160,20822,4669,20759,596
Lilyana Rojas,7698,55487,25595,59548,780
Ramiro Blair,7514,975,46814,980,665
Eden Roach,7881,25366,11713,23031,619
Tori Short,7262,10910,5707,10755,522
Janae Phillips,8220,39924,27000,40182,837
Wyatt Abbott,7348,5736,45546,5954,579
Corbin Hines,7623,29042,23536,29237,757
Lilianna Wallace,8099,16641,5810,17071,711
Rylee Donaldson,7698,45202,49957,45133,716
Caroline Deleon,7979,3533,49791,3516,722
Neil Butler,7984,26639,44697,26163,763
Taniya Kane,7698,13675,47238,13508,763
Kamron Nichols,8329,40963,47875,42167,785
Gregory Juarez,7703,8920,46573,8311,705
Jessie Skinner,7858,33241,6436,33242,797
Jazlynn Sawyer,8070,20432,25314,19904,969
Konnor Schmitt,8329,50525,13233,50904,785
Valery Collier,7921,2076,46796,2133,608
Jaida French,8311,24866,47209,25039,711
Adelyn Farley,8484,13950,48718,12407,768
Randall Webster,7411,38731,1543,37905,803
Carissa Best,8243,8025,52785,7480,854
Zane Cuevas,7893,29920,44439,29754,562
Odin Crosby,7830,17834,44496,17484,608
Damian Jennings,8398,48035,47444,46877,894
Jordyn Mccall,8334,4772,48018,4870,929
Clarissa Ray,8254,27453,11920,27379,734
Vicente Dickson,8260,14662,46481,14673,585
Itzel Khan,8191,41249,46756,41553,699
Maci Osborn,8627,9986,26168,10153,831
Will Cunningham,8294,33907,46010,33861,659
Darryl Weeks,6671,20857,786,20771,843
Jaquan Garrett,9413,54483,51213,53078,1227
Romeo Stephenson,8575,682,11776,665,475
Nyasia Osborne,8461,22543,27035,22956,711
Kadin Winters,6677,10772,378,10767,699
Abigayle Sherman,9292,39012,50123,36471,659
Carly Acevedo,8409,5661,47358,5592,762
Nathan Torres,8581,28406,5914,28268,734
Waylon Holt,8398,15872,48953,16124,705
Cora Alvarado,10222,44387,47324,44622,877
Jayden Mcdaniel,9057,3206,24499,3263,636
Alisson Newman,9229,26656,15075,26335,889
Josiah Olson,9201,15488,6424,14203,900
Jamison Chang,9160,42861,49555,41576,648
Lily Mueller,8604,8093,13646,8082,613
Damion Ayers,9120,33729,49228,33316,877
Karla Fitzpatrick,9459,19772,47083,19583,676
Cecelia Flowers,9160,54282,24344,48018,986
Joy Arias,9046,1852,47938,1881,694
Charity Carson,9413,25050,48643,24901,780
Elijah Tucker,9023,12017,6309,12275,808
Tyrell Massey,9734,38146,48397,38467,648
Davin Meza,8914,6774,25165,6722,826
Hazel Cooke,9166,30700,46504,29685,694
Emilia Murray,9424,17742,11902,17415,717
Noemi Barton,9332,49900,48741,45139,740
Damaris Chavez,9367,4462,49498,4497,889
Van Stephens,8971,29702,11960,26209,659
Marcelo Cohen,9958,15820,51328,16222,1026
Jovanni Wilson,8615,42379,917,43125,791
Addyson Eaton,9740,9883,55504,10107,711
Micheal Tanner,9413,35450,12470,39167,441
Marlene Pollard,9401,20949,24706,20862,923
Hunter Carr,9178,53112,49934,48265,751
Tiara Mercer,9304,1279,23386,1244,854
Francesca Cortez,9115,24998,49934,22761,831
Aden Huber,9786,10744,48913,10612,803
Rylee Olsen,9464,37968,6269,37544,694
Monica Mcclure,9476,7743,24723,6183,499
Cason Lucas,9637,31693,47921,30023,929
Katie Cain,9912,17306,50491,17925,1021
Valentin Bridges,10159,45339,46687,45850,613
Chase Huerta,10336,3677,50708,3774,969
Ruby Newton,9505,25962,24568,28991,648
Rayna Hunter,9464,14868,48299,14357,550
Grace Santana,10021,40286,11874,39689,900
Ariella Proctor,10021,8432,24430,8472,493
Julio Gallegos,10428,34159,47921,33758,596
Aisha Randall,9889,19067,12080,19325,791
Elliana Cooley,10032,49217,47829,47944,1118
Angel King,10336,2099,24838,2088,734
Angel Waters,9470,24803,1675,26427,762
Tatum Burgess,9642,12442,46934,12774,665
Lennon House,10210,38593,24126,38880,740
Edwin Leon,9631,7273,23507,7480,602
Raiden Clayton,9935,31280,47594,31090,929
Delaney Escobar,9895,18293,46762,18270,917
Leroy Maddox,9843,46200,12161,46085,837
Callum Becker,9814,4801,48001,5518,774
Trent Haney,9895,27981,23788,27408,562
Victoria Carey,10072,15115,45810,15006,470
Cecilia Vance,9895,43033,3149,42580,825
Aubree Rhodes,10302,10296,12442,10313,665
Jay Hale,10319,36121,49470,35605,751
Bryce Decker,9895,20972,45976,21161,1061
Cristal Hernandez,10491,50967,24517,51970,774
Esther Hendricks,10187,481,48460,481,648
Payton Mccoy,10153,21528,23828,21798,630
Sylvia Dyer,10141,10560,46842,10985,556
Izayah Boyle,10067,34572,45603,34802,722
Ariel Frank,10405,5667,47926,5466,458
Avery Stein,10824,29708,6143,29197,688
Yadiel Bryan,10050,15912,46034,15534,602
Alijah Cherry,11128,44743,48965,44691,820
Luna George,10388,2891,23971,3143,780
Cristina Barnes,10583,25922,50720,25320,682
Willow Huynh,10291,14914,45408,12820,625
Kiersten Contreras,11053,41295,48586,39878,728
