Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
Cortez Fernandez,28188,78616,135818,81266,1405
Angelique Cervantes,32960,51139,131608,52934,1422
Myles Lester,28268,110624,55711,108416,1118
Raegan Sutton,27258,26576,27603,26696,1003
Adriel Wagner,29438,100437,15602,101475,1152
Skyler Knapp,33545,76390,69088,68067,1428
Arabella Green,30155,145117,108175,124248,1210
Branson Villegas,31010,2724,6786,3418,1279
Pierre Hardin,27000,86314,111376,66673,1239
Katelyn Miles,34062,33993,66770,35852,1508
Mekhi Cuevas,28067,97236,105628,91786,992
Amiyah Schmidt,30086,19641,32266,19107,1233
Cali Gould,28836,85442,122946,84237,1577
Javier Doyle,30442,75478,116424,52710,1124
Adelaide Olson,34079,121913,59617,143728,1279
Jocelyn Norton,27844,9981,49951,10113,1095
Irene Adams,29255,83801,124862,79350,1479
Maverick Strong,30006,44008,68652,44031,1594
Marcel Escobar,32696,115947,138382,118684,1967
Ronald Vaughn,26627,27098,12195,24069,912
Royce Torres,35742,111336,43836,107595,1336
Zaniyah Conner,29966,64659,66879,87518,1078
Yuliana Anthony,26731,113865,116360,113751,1095
Xzavier Burns,26197,6872,105542,6883,694
Breanna Cardenas,28222,79642,106838,70338,1348
Madeleine Brady,29949,38777,127237,39643,2936
Amina Myers,31354,97264,28090,101062,975
Lilia Black,27103,21333,102869,20455,1187
Frances Howard,31664,84776,64745,84713,1284
Peyton Carlson,30568,64315,141818,57959,1898
Madden Mercer,30649,158367,31985,128195,1462
Bella Brooks,39580,15551,129175,16073,1359
Braeden Maddox,29088,77239,56508,75455,1124
Cora Simpson,30723,63638,19193,53169,1348
Terry Kemp,46320,107682,106953,101469,1124
Luka Serrano,28251,29823,32955,30299,1267
Emily Gomez,31859,113343,154449,115890,4049
Winston Schroeder,35123,64229,62393,67573,871
Jenny Chaney,32920,135927,109574,129152,1560
Rosemary Pineda,28578,2019,61579,1990,843
Bruno Haney,29197,66696,117078,65669,1772
Alfred Le,31331,33322,113527,39138,1296
Enzo Braun,29811,94844,126416,96134,998
Karlie Lucero,28664,16245,104349,16474,1078
Cristian Walsh,32622,92566,17748,89090,1640
Elisha Hebert,32645,87633,163937,63575,1692
Jaliyah May,36001,191036,168957,143941,1348
Brooke Velez,37286,9637,35966,10090,1807
Yareli Luna,29828,97213,70935,83698,1439
Rory Ingram,31159,40498,59852,44066,1095
Noah Clayton,32020,123858,143981,115506,1514
Kailey Wilkins,28882,24069,3206,23799,1290
Dangelo Henson,33041,105324,144623,103104,2001
Mya Mckay,34371,64349,166025,65399,1049
Nehemiah Morrow,31951,131728,61911,154685,1428
Lorelai Reyes,30758,5879,26863,6092,1238
Kellen Webb,32427,80514,7331,98595,1491
Tania Gallegos,31555,39064,69730,37819,1566
Cael Bright,37710,121219,157909,118902,1634
Lexie Sullivan,31796,21815,32180,38989,1491
Oliver Dodson,28830,83836,136122,86687,1365
Eliana Spence,29834,53531,58298,50358,1067
Marshall Crane,33557,145019,127231,133833,1560
Alfredo Herrera,34159,12602,110727,12310,1330
Matthew Wallace,31566,89130,14019,77681,1176
Ace Stark,30970,60070,69489,42643,975
Zayne Sanders,31704,100115,97752,95784,866
Drake Sampson,34893,34756,39247,40245,1284
Albert Garrison,32295,95991,109626,90059,1273
Giselle Hines,30517,89285,119785,66076,1388
Brenda Petersen,30763,155373,59359,127850,1537
Darien Caldwell,33442,3803,109293,4078,1405
Reginald Woodard,30964,70229,1870,70849,1336
Deven Mcclure,30207,34050,131063,37085,1508
Jeffrey Riddle,31842,95979,57833,91924,1525
Cynthia Hoffman,53382,20885,111422,19348,1342
Perla Orozco,30781,85654,96467,85528,1267
Alexa Berger,54953,63185,124311,57116,1130
Mario Stein,31343,113877,14065,112712,2174
Kyan Coleman,29582,10876,105536,10979,1066
Odin Short,30218,76723,13486,69656,837
Marilyn Perkins,33391,45609,73510,44508,1514
Sammy Garrett,31979,98756,103184,107360,1359
Misael Bautista,31595,27247,114364,31326,1066
Owen Roberson,29077,91666,28004,84398,648
Cindy Mcfarland,32817,65806,125711,69128,1319
Abigayle Riley,32467,150623,58137,128803,1067
Ryker Medina,37417,8937,61005,7715,1393
Brogan Ball,31285,71784,102863,66529,1239
Brodie Sparks,31446,43859,31985,41915,1187
Sanai Klein,29576,96696,104963,94218,1020
Simon Bryant,33259,24448,154323,26014,1359
Allie Estes,32295,84994,104532,86457,1434
Mckayla Holden,33258,54799,31303,57294,1365
Rodolfo Haas,32100,125131,92211,131837,1330
Brennan Beard,35651,15252,127380,15436,1491
Elianna Pollard,31836,89624,62915,80979,1290
Kyleigh Marquez,42987,60455,156853,73964,2386
Lena Pham,45259,111037,55774,106311,1525
Kaden Stone,33947,33987,15344,33872,1273
Carson Levine,34354,94649,108496,89853,1130
Guillermo Herman,31148,70820,117766,64946,1508
Livia Nielsen,30436,124282,59215,123938,1084
Jefferson Mcclain,32404,332,142684,413,1445
Emiliano Sexton,47387,104366,38668,86251,1135
Sloane Stanton,32691,33643,14770,54552,952
Claire Rhodes,55424,116286,125808,124730,1290
Kayleigh Hinton,32140,15183,114840,16073,1393
Micah Ortiz,31360,96014,30224,79138,900
Cory Cortez,31807,45374,108427,45414,1342
Lyla Franco,31630,109213,56789,131292,1164
Valeria Dougherty,31107,8277,138354,7824,906
Tanya Church,32255,68594,100746,68979,998
Kingston Lloyd,31320,38416,110269,37647,1032
Lilliana Downs,32530,103511,114066,108829,1755
Moses Shah,33740,23662,31130,41662,814
Jaslene Wolf,33391,93312,1026,98354,1336
Mariana Acevedo,33178,73556,120944,58808,1491
Cecilia Harper,31159,109052,106454,108186,1428
Riley Nixon,32335,3940,54529,4026,848
Damian Preston,30723,72306,14501,64952,1147
Chaz Mason,32834,51758,131200,37853,1508
Terrence Ortega,32932,104876,71308,105611,1422
Ashley Cannon,41938,24671,201252,25268,1485
Lennon Kirk,32840,83640,60449,105829,1371
Rhianna Calderon,38410,53514,114439,79356,1325
Octavio Davis,31664,110584,128889,109913,1135
Adelyn Guerrero,32576,12608,109121,11518,1198
Kiana Pope,33431,80864,60053,74457,1187
Brylee Lynch,32180,63839,115500,46114,1359
Kailee Ray,41720,136311,35043,119395,1680
Liliana Mccoy,51827,32519,126233,30201,1342
Krista Dominguez,33729,88287,107538,109276,1284
Kiara Dorsey,33201,57386,112443,58292,1227
Kasey Hood,38530,122739,60781,119584,1382
Ryleigh Beasley,30890,2145,102995,2128,1147
Isabela Mays,39253,102869,96123,83360,1543
Mariam Frazier,33373,33993,134298,35347,1399
Abdiel Terrell,34102,99020,31796,99570,894
Mikayla Wilson,29731,16159,1491,16130,699
Carla Schmitt,34165,113257,144709,93897,1485
Joslyn Richmond,34974,49160,60919,49458,1193
Grady Hernandez,35742,143172,115884,112328,1646
Cruz Freeman,30431,9063,95446,9482,1078
Darwin Knox,36001,79424,69810,88126,1600
Jace Frey,36282,43664,137837,43871,1359
Khalil Holland,35083,114060,144147,110423,1543
Makayla Quinn,36018,27866,75879,30098,2420
Xander Allison,33362,92021,144773,101073,1548
Naomi Travis,34561,76373,16342,66845,894
Ramon Nichols,38048,149442,137401,193456,1898
Kennedi Vance,32444,5971,8994,5776,1193
Warren Cantrell,33867,81472,144962,82694,1181
Asher Forbes,54540,41479,68766,42110,940
Christopher Delgado,41037,114364,153664,119223,1703
Shamar Garza,32341,22664,135898,21367,1147
Jaylan Roach,36832,92939,46469,94408,1147
Paulina Carney,35966,73465,124116,53221,1233
Margaret Gilbert,40234,153130,101417,179322,2260
Kaitlyn Marshall,40010,14851,127403,14157,1893
Brynn Ponce,35347,81599,30918,78725,1462
Henry Contreras,33041,44238,63661,44886,1686
Carolyn Bonilla,35037,122200,127145,114032,1336
Emmanuel Cole,31842,27878,103425,28136,923
Lane Hodges,33299,93788,61252,87599,1290
Tommy Gardner,33092,61441,121965,58430,849
Araceli Rivera,37561,148937,18143,142730,1296
Chasity Petty,31727,1221,26421,1187,1198
Talon Crosby,33121,67550,130621,64969,992
Dereon Adkins,37343,38570,139208,36603,2793
Emilia Kelley,33626,96421,81335,97821,1107
Eugene Schwartz,37762,16136,57764,15505,1003
Clara Horton,32737,79017,115965,76298,1158
Maximillian Mckenzie,35656,48666,116332,50066,1611
Darren Valencia,34790,124736,15935,137958,1325
Gerardo Parrish,37182,10204,67831,9241,1084
Quinton Douglas,50726,79447,116343,75134,1353
Zion Cabrera,34635,43119,136701,41909,1250
Jenna Morrison,36081,104544,58309,102243,1451
Ruby Peters,34721,23931,72885,23972,1164
Erika Ford,33402,99192,123491,85086,1284
Iris Duffy,36230,54070,108903,61108,1181
Ari Lozano,36586,127156,58940,150784,1387
Dayanara Logan,34056,5271,79860,5357,1990
Amare Larson,38243,78885,152924,90037,1445
Dominic Costa,34463,34492,122888,35301,917
Casey Gray,33746,94746,105657,96605,1359
Raul Valentine,31888,19090,12665,19933,1095
Lilyana Shields,35909,107750,47622,103081,1221
Bradyn Dudley,33901,54104,141067,54122,1193
Kaylah Garza,35272,114106,62009,111095,1348
Rodney Strickland,34762,14140,65095,15619,1003
Saniya Vasquez,34004,77606,14415,80205,940
Karter Morrison,36586,69724,120330,45873,1170
Gage Powers,34492,108221,86044,131866,1141
Sanai Stokes,34234,30092,49923,29014,1021
Memphis Koch,34240,90352,127569,91236,1634
Khloe Hodges,36201,61562,130891,60718,1216
Jaylah Love,41312,149631,68394,149012,1485
Declan Hogan,33895,3086,55659,3155,1279
Araceli Briggs,38043,78163,143648,77256,1462
Adeline Campbell,35708,36763,119596,34578,1302
Winston Frey,33081,108507,57076,89974,877
Kristian Simmons,36001,23851,14461,20249,1554
Ava Jennings,35020,86623,132766,81575,1049
Rosa Reyes,36609,49779,36482,56909,975
Kaleb Thompson,37504,118466,15184,126537,1462
Luz Graham,33804,11145,61877,10302,1221
Nicholas Chase,53387,80032,134631,77658,1302
Heather Murillo,52613,41662,26828,39517,969
Tyler Osborn,35983,111031,29972,109139,1330
Sienna Henderson,34182,25681,128608,26960,992
Kane Robinson,39655,90633,15344,104458,1210
Landen Duarte,34176,57764,115816,56387,940
Celeste Huang,38370,133644,74290,139036,1606
Elijah Sanchez,31847,6080,24270,6195,860
Jazmin Sawyer,36913,91677,17100,88711,1388
Abby Mccarty,38066,50341,73602,33872,998
Joshua Bruce,36064,101853,124454,106970,1353
Emelia Cowan,33574,21115,117605,21774,1049
Skyler Horne,44840,86388,56829,80635,1279
Emmett Hernandez,37435,78535,145512,60919,1267
Kyra Chavez,37056,115466,127282,114106,1422
Jacoby Lewis,45270,15230,119481,14581,1003
Chelsea Wise,35960,82929,1847,89968,1330
Sofia Fields,39110,53175,73137,50944,734
Malachi Cisneros,37595,115798,147061,132824,2587
Gracie Blake,35897,53680,120743,30454,1738
Ansley Valencia,38593,103947,7761,107343,1508
Jaxon Bauer,38806,69925,122883,65502,1221
Jadon Palmer,38203,131659,66317,131900,1135
Angeline Castillo,37194,848,149247,889,1497
Aidyn Shaffer,37102,70826,31475,69134,1193
Konner Woodard,42580,36310,2007,44800,1497
Mason Lambert,37526,107550,124357,114984,1594
Alejandro Frost,41725,16715,132732,18608,1502
Myles Vaughan,36660,85637,15597,79356,1244
Isabella Sampson,37016,50003,135686,49659,1594
Adriana Villanueva,49842,127804,8220,127363,1101
Marquise Frank,53909,9206,65543,8627,1227
Brandon Bean,51689,92911,139816,81380,1749
Kendall Hays,35892,39689,108238,38502,1284
Madison Taylor,38043,110412,17203,131803,1703
Cullen Tapia,34813,22778,32857,22658,1365
Aydan Evans,39884,122556,144881,112661,1554
Jax Parsons,42838,68089,69575,67023,1347
Fernanda Grant,33999,115380,107515,120399,1233
Ali Dominguez,36545,4589,121890,4583,1348
Caitlyn Navarro,35100,72019,57305,65944,1284
Yair Shelton,34819,35817,14719,32576,1084
Jaylan James,39001,95458,112448,96255,1238
Ean Holt,37113,19698,141531,20421,1594
Kaiya Morgan,36534,80136,29065,77709,1376
Sidney Golden,38266,51294,126061,51145,1921
Hana Cook,34871,107876,108238,105456,1330
Bo Little,35570,11392,102089,10962,1089
Turner Sheppard,34693,70074,8357,76074,1067
Nataly Mcclure,34790,40750,60523,41576,1674
Cierra Combs,35226,110274,117823,104716,1422
Makenna Lucero,36964,28526,56778,25939,1233
Leticia Patton,39517,90851,30803,95383,2277
Landon Boyer,39133,58728,128780,63621,1239
Morgan Arias,37635,139765,122693,133340,1497
Maggie Hanson,41381,2644,81776,2845,1784
Alina Weiss,47508,81094,8570,79820,1611
Judah Knapp,45855,44915,120818,45104,2432
Conner Carey,43251,123370,159268,132646,2174
Reid Cantrell,35278,17053,113246,17214,1548
Raymond Atkins,42672,111760,158958,117795,3177
Sanaa Bridges,41422,68743,146224,57082,1485
Shayla Leblanc,49011,167953,38794,154186,1548
Julia Hanna,37802,10325,126640,10468,1468
Bentley Poole,37922,70820,30803,74273,998
Mike Doyle,35748,40871,122005,40504,1032
Jakobe Livingston,45712,132508,82723,128648,1726
Selina Lutz,37940,27333,68554,26323,1221
Maximus Kemp,50737,129405,158804,122911,2191
Drake Austin,42792,64344,138440,61676,1307
America Rhodes,43905,158815,36236,157410,1852
Ariella Aguilar,42259,11627,121403,5983,854
Craig Montgomery,36201,70418,60615,66179,1141
John Roy,36339,35605,29180,35203,1015
Braydon Bishop,37830,100540,109465,94241,1543
Alison Dunn,37251,22526,107693,22084,969
Karly Oneal,37813,83853,119108,84002,1548
Phoebe Pittman,38496,60953,75897,58148,2162
Valerie Wallace,34331,107263,13342,109224,1015
Bryan Powell,36792,16233,122183,14363,1864
Cooper Flores,43991,107194,88752,113177,2409
Jesus Raymond,43670,60592,82161,53955,1956
Jamison Williamson,51603,194099,5042,197437,1715
Krystal Daugherty,41473,33987,140740,31113,5208
Justin Sparks,51930,132428,78122,128235,1795
Demetrius Anthony,50341,82591,168435,78897,1933
Emilee Montes,39764,114611,113923,118689,2019
Reynaldo Franklin,34664,1692,96788,1657,1124
Carmelo Baird,36133,60770,101475,62944,912
Jasmine Morton,36362,30259,26995,30236,963
Esperanza Jefferson,35708,87501,56594,85184,1032
Braxton Booth,35008,16279,102169,15602,1244
Jorge Noble,38725,80130,63845,81231,1927
Marisol Richardson,36563,48076,28211,49297,1313
Kymani Pham,39385,118873,120496,118231,1864
Carlee Hampton,37435,9390,61516,9413,1216
Eugene Collins,34808,67390,100723,65772,1026
Madyson Richard,36850,38117,29754,38737,1216
Rylee Matthews,36775,93897,108479,95957,1250
Malia Yu,34429,23593,860,23604,1342
Alia Alexander,38438,87851,120898,102232,1239
Hector Levine,38547,63001,120978,56887,1112
Kailee Wilson,38886,110796,6659,108347,1302
Nathaniel Hess,36018,5059,107492,5145,912
Emmanuel Ray,35427,62732,54053,62135,929
Tiffany Stephens,34469,33012,13354,32496,952
Kara Brady,37785,92033,104194,92142,1141
Gary Pearson,34549,18757,57649,21390,906
Jordyn Garner,37492,79620,104830,76837,1135
Karson Mcknight,37280,51001,102106,49349,1038
Samson Rocha,35869,102915,26782,101813,1193
Malakai Perez,36706,13726,55297,14094,1216
Spencer Winters,35220,68296,6235,66787,860
Jadyn Dalton,41227,43917,114559,44335,1256
Mattie Wilcox,36775,97609,14702,97804,1084
Karma Vaughn,40027,26868,29146,28429,1147
Shyla Stafford,38140,84926,55447,86021,992
Leonardo Knight,38404,60690,104905,56938,1124
Pierce Petty,35863,117043,53990,118592,1468
Akira Miranda,36873,3321,57231,3040,1032
Kaylin Shah,36878,64900,14111,65801,1370
Warren Ochoa,34326,30293,98727,30247,1032
Cassandra Ramos,38324,88769,28744,90329,1284
Jimena Hobbs,37681,22090,57741,18247,1359
Jay Hester,39477,77365,106093,78105,1457
Phoenix Reeves,35301,45379,27413,45706,1411
Kyan Buckley,37836,103173,104699,101687,1531
Zachary Casey,33981,10061,90570,9831,694
Melissa Romero,38616,67734,28578,69082,969
Brenna Good,34865,37825,56892,37888,1256
Kingston Contreras,37354,96043,105668,94637,1204
Orlando Huerta,37033,23392,93628,23455,739
Milton Lindsey,36528,78971,98796,79166,1015
Kayley Solis,37022,53932,13136,55280,1101
Celia Hendricks,36637,112959,105117,109947,1319
Julissa Ruiz,36431,7067,27327,6940,682
Alani Meyer,40641,72524,61017,69455,1267
Emiliano Cannon,35828,35220,98417,34934,889
Rachel Deleon,36064,87966,97041,88293,1170
Shawn Dodson,35565,20467,93868,20604,940
Aiden Martinez,39878,79774,55252,79591,1158
Paola Stanton,34687,47995,12786,48093,728
Rebekah Chambers,36861,106907,101641,106907,1147
Yurem Black,36247,13199,92692,13233,774
Jordan Cuevas,38301,71055,56594,70545,1388
Terrell Hall,35381,40423,50244,41318,1158
Naima Duncan,36006,95779,99674,94270,894
Troy Haney,37245,28561,58504,28452,992
Moises Ellis,37016,84690,100718,82551,728
Nathanael Gordon,37268,56038,102163,57139,1175
Kameron Torres,39328,120709,14834,119808,1261
Carson Curry,37882,481,118879,573,1164
Isabel Jones,36373,56829,51001,56760,986
Cortez Massey,36821,28704,53359,28807,1124
Trenton Copeland,38203,91746,113819,87335,1193
Elle Wiley,41163,14851,3447,15086,1153
Terrance Ferguson,36247,71698,105984,70895,1852
Mira Garrison,39746,49337,117479,50760,1147
Kenyon Delacruz,39391,104744,110240,103305,1617
Alana Malone,38284,7520,57162,7990,1187
Rudy Hoffman,42070,78426,126244,73533,1451
Bria Guerrero,75025,62026,130850,62669,3309
Bryce Archer,44938,123141,150147,114496,2162
Gabrielle Arroyo,38266,26277,126061,22876,1434
Theodore Friedman,40291,83233,60110,85826,808
Jayla Duffy,42247,60317,130116,56795,1451
Jaime Kline,42855,129588,64757,136581,1480
Zack Hudson,37871,3998,57466,3923,745
Noe Cordova,38840,69977,118076,67372,1038
Arianna Hurley,41697,36827,134470,37062,1175
Sheldon Mcintosh,48770,139415,90260,140688,1583
Bailey Hughes,39637,18384,120330,19130,1600
Ayaan Calhoun,40997,82545,113102,78851,1147
Zachery Ibarra,38903,46274,103505,46699,992
Judith Villegas,39546,106173,7061,109081,1422
Antwan Greer,39437,11879,118162,11627,1439
Isabell Peck,36110,66231,97276,65176,1038
Julianna Peters,43234,44789,65244,44668,1376
Sasha Sherman,37555,98951,15046,100930,975
Jaelyn Brewer,45861,30373,123267,29272,1376
Janelle Jimenez,41892,94752,118907,101257,1239
Clay Herrera,37635,55596,104928,54328,1067
Evan Parks,41215,113383,28010,112420,1198
Soren Hood,40062,2340,100729,2518,705
Payten Moon,36677,60368,54735,59129,1256
Lexie Walker,37865,30144,15075,32673,1135
Kaitlin Shaw,41748,95199,31153,96077,1600
Dalton Stephenson,36568,16784,12906,15866,1244
Deven Proctor,41462,79379,61017,77858,1307
Marie Bernard,41846,47640,108014,51827,1198
Raelynn Burnett,37653,101056,102054,104182,1227
Taylor Elliott,39362,9418,97184,8931,1015
Piper Whitney,40280,67401,13463,63959,1112
Evie House,37481,36700,106810,37331,1095
Mareli Moss,41697,101280,58194,100184,1588
Layton Solomon,38175,23002,27769,22979,1152
Anya Hayden,41548,85717,109500,83061,1342
Valery Faulkner,36230,50158,93381,49825,917
Brooke Morrow,37980,111571,98234,105513,1617
Amya Hinton,40739,5982,107498,5919,1239
Stacy Sanford,37102,61544,12992,61275,699
Luciano Riddle,37681,34446,27631,33821,1342
Henry Kidd,36913,87845,98188,85562,900
Kimora Macias,38760,21350,53020,20134,1066
Nicolas Durham,38025,76424,99192,74268,1204
Bridget Luna,38100,50846,102588,48781,1284
Jameson Potts,40085,106024,27373,107251,803
Nyla York,64281,31899,1875,19176,963
Josiah Burch,52556,123198,185540,117428,2156
Alan Mann,41628,43739,104739,44261,1193
Kate Wolfe,48380,113802,3654,120462,1520
Zachariah Mosley,37819,25968,26536,26042,665
Eric Jenkins,38324,83033,105060,80308,952
Layla Bowman,37939,55733,102834,55401,1273
Camryn Garcia,39047,110825,99846,110016,1204
Felipe Nguyen,37481,1290,49791,1336,1078
Bradley Higgins,37710,60426,101274,58716,1302
Gael Foster,38037,29209,96582,29444,1067
Naomi Potter,39878,80784,25979,80268,774
Jordyn Jackson,41456,15620,54242,15516,1067
Payton Berry,37630,70808,99260,69174,1147
Aedan Collier,42012,45230,102198,45035,911
Cannon Rubio,40951,102186,16664,104435,1422
Dale Mclean,38003,8449,53840,8329,1078
Kassidy Duran,40951,70717,108054,69713,1370
Chad Myers,39110,36322,51994,36087,975
Lauren Beltran,39351,92687,102398,91861,1370
Chaim Sellers,39867,22406,28262,22532,1158
Jacquelyn Pruitt,42592,83337,56904,80841,866
Izayah Sanders,38169,52963,52286,49647,877
Karli Walton,40429,109649,3395,108834,1084
Aidan Carlson,39442,5025,104177,4864,1049
Reese Walters,37739,60540,6378,60219,1015
Ralph Bentley,37945,35037,100299,32605,1043
Kelvin Harrison,41094,91041,107819,90352,1456
Kayden Oconnor,39976,19176,52860,19142,1095
Roderick Stewart,41766,84977,14449,80010,848
Jesse Freeman,45506,49796,110733,49923,1101
Katherine Rose,42121,109408,58183,111221,1520
Jakayla Rich,40194,12034,27941,12889,1061
Eleanor Donovan,42597,76522,116045,75472,1152
Deshawn Conner,39546,41639,111766,41559,1439
Trevon Mitchell,40314,98813,57919,98194,1078
Koen Bradshaw,42821,26191,107257,26410,1221
Jaxson Mcbride,41129,83549,54363,83686,1124
Jolie Mcdonald,42953,60707,59124,57839,1141
Adan Chaney,44152,113957,105972,114083,1124
Miriam Esparza,39018,3206,98670,3183,837
Samantha Sullivan,39833,61126,27327,59755,831
Kamari Ponce,39580,31836,56376,31371,1250
Kylie Le,40653,86457,103873,87926,1319
Kailey Kennedy,40544,17512,56370,19096,1262
Rory Rollins,40945,74015,54552,72099,1032
Yosef Villarreal,38645,44519,13388,44863,1135
Lee Cobb,42592,110297,114060,107280,1514
Jocelynn Newman,43073,11048,65721,10755,1227
Shane Schwartz,46418,90392,74044,89199,3120
Brady Farley,40922,40842,120319,41077,1801
Ayana Young,48288,131573,1336,135170,1571
Ayanna Abbott,42999,28257,122120,26587,1325
Hope David,42867,77979,57018,80101,1130
Shaniya Nielsen,42087,55992,29857,57426,906
Jaiden Lowery,53995,128757,124236,122131,1743
Quintin Kaiser,40928,6390,104509,6797,1279
Aliyah Roman,46435,73820,32479,73000,1187
Kallie Flowers,41267,38502,111152,37223,1216
Ryann Everett,43859,115058,137086,115420,1502
Deon Charles,41938,22727,112781,22010,1588
Britney Santiago,45115,103018,68944,100850,2587
Carl Sims,42758,53014,30689,55091,1262
Meredith Burton,44932,133644,124902,132640,1181
Neveah Riggs,42305,15069,71893,14088,1233
Jacob Fleming,45012,83893,131269,81168,1405
Jeffrey Whitaker,44599,53622,8747,48615,1457
Lawrence Horn,46963,125636,146849,123858,1898
Leyla Ayala,44536,31383,125258,31337,1457
Adrienne Thornton,50278,102926,76774,103672,1566
Rishi Stevenson,46045,63214,121277,62032,1066
Roger Tucker,43142,122223,29960,121087,1118
Tristan Coffey,41421,981,123353,1072,1072
David Sexton,43045,62938,58097,63328,1371
Ximena Dickerson,41221,30735,108255,29438,734
Brogan Bush,42431,93151,111691,103299,1720
Darien Travis,40142,15103,10646,16446,1261
Rey Terrell,43131,80560,15734,80933,1433
Tess Rosales,43848,45746,65267,44726,1089
Aryan Hurst,44169,118988,124793,116332,1101
Zoe Stuart,41416,7824,13073,9269,745
Jairo Galloway,51770,96519,151748,88591,1640
Avah Caldwell,45844,44307,121678,41634,1382
Sophie Landry,42924,100609,117720,97121,1061
Nathen Park,39098,21384,27150,21665,757
Giovanny Pugh,41473,83681,60672,82780,1497
Skylar Mcclain,42064,58280,120955,53255,1044
Hassan Robertson,42138,109368,57816,108674,1072
Katelyn May,44181,4491,55625,4474,1629
Adyson Calderon,44152,67946,112104,66248,1221
Kristen Shannon,43223,34394,29748,35083,1319
Terry Blankenship,40762,90645,107504,86819,1302
Veronica Lynn,43859,18166,64086,20186,912
Rylie Hamilton,40664,77055,116734,77055,986
Abbie Byrd,44789,49234,115190,48030,843
Keith Patel,42781,107360,58475,103207,1359
Carleigh Novak,41129,14879,26931,11357,2386
Jared Holder,42838,70883,57844,70699,1239
Elisabeth Howard,41507,40337,54494,44875,1089
Ada Alvarado,43245,98291,106965,98601,1038
Audrina Harris,45488,27299,108599,27568,946
Eduardo Trevino,43487,84254,14426,87696,1227
Jessica Douglas,45770,57850,115345,56892,1353
Anabelle Franco,45087,122757,114714,120588,1445
Jovan Mclaughlin,42213,2759,53674,2724,1026
Alexus Fletcher,57466,100557,180699,154570,2375
Deacon Jacobs,65290,43699,103351,44794,1979
Reyna Fitzgerald,50324,113091,151226,118506,4072
Sidney Rodriguez,82017,30769,67568,37027,5982
Elias Mullen,48047,86572,78581,85757,1514
Tyrese Lyons,46062,62279,160071,57655,1537
Irvin Smith,41777,100322,6849,100236,1130
Addyson Pace,46131,8019,81799,8036,1181
Yusuf Salinas,39884,63500,14059,63472,573
Maeve Hayes,44043,42018,120823,41760,1462
Blake Huffman,44789,102938,61619,101148,1342
Rolando Moore,44439,25159,30608,24316,1107
Zayden Haynes,41232,87386,126955,84237,1164
Gerardo Hunt,41020,51672,57179,55395,1124
Jeffery Greene,53330,146270,162366,147073,2466
Scott Underwood,45919,7256,4233,8053,1307
Harrison Richmond,60512,115110,65399,113309,1921
Caden Ford,87409,105496,276340,106580,3768
Mila Clements,71526,241917,330617,245267,2128
Amina Baker,74962,30224,184158,34509,1697
Camren Arellano,44456,87008,130799,88729,1761
Sandra Carpenter,47708,55785,121431,53577,1147
Rodolfo Patterson,44806,118821,32863,118896,1170
Monica Bray,42219,13124,109356,13531,894
Jadyn Gamble,62760,110842,167316,100087,3005
Jaqueline Mays,47106,46131,68273,47812,1468
Nick Boone,45368,97614,107997,102060,1319
Michaela Russo,50221,32249,17627,30649,980
Taliyah Melendez,48729,92079,111123,82648,1118
Walker Bryant,42322,58263,112678,59175,2185
Daisy Camacho,46160,132089,113785,120726,1703
Ace Barton,46165,298,114462,321,1067
Jaydan Montoya,57810,94454,86451,112196,2489
Kian Thomas,45701,32427,35415,34871,1198
Kolton Mckay,46423,99169,118523,90668,1571
Kaylen Finley,45993,18384,120364,18901,1617
Maribel Mccullough,47387,78644,32461,75088,1181
Jagger Howell,47697,54632,75960,53095,1342
Nola Brooks,49389,141325,321479,141663,1307
Cheyenne Christian,47685,10537,111611,9172,1824
Geovanni Miles,45902,68531,62623,71623,1302
Reed Nolan,47576,41766,120950,48380,1170
Jaslene Campos,50255,105588,121540,102983,1652
Edith Davies,44479,23151,120932,24970,1434
Zion Wu,41806,78650,3281,78409,958
Meadow Blanchard,47295,62485,135348,58768,2053
Mekhi Fischer,43395,110033,109236,111869,998
Kyler Barron,44238,10749,117152,5667,1531
Marcelo Holden,45018,68990,58791,66403,1554
Ezra Bond,42167,32937,101664,32760,957
Josh Heath,44823,91230,58975,90473,1032
Ricardo Washington,41789,19681,13445,18912,923
Mia Merritt,44938,79161,108708,79683,894
Sammy Schneider,43475,50777,58745,49131,1170
Areli Phelps,46951,113028,111060,110028,1216
Saige Watkins,41685,11977,6464,11937,1038
Ana Fritz,47032,81398,128131,77618,1330
Carly Kent,50554,50347,142048,49951,1990
Mayra Melton,52808,127231,75461,157444,2225
Jonathan Steele,52355,31847,40664,55114,1445
Holden Santos,53462,118971,96834,115443,1715
Dawson Pineda,53433,71841,148036,71462,1892
Dillan Snyder,55372,156842,78621,170396,1353
Martin Frye,54862,4302,154748,4273,2455
Jerimiah Hicks,60902,104245,104222,101263,2065
Stephanie Murray,59038,49383,187663,58716,1778
Mariah Spears,59869,132807,46016,139065,2610
Ellie Macdonald,46670,21138,144262,19968,3665
Jaden Nichols,66764,118678,107790,124787,2696
Alaina Schroeder,70545,61745,40928,62474,1405
Marc Ingram,55934,146815,204132,150394,2420
Omari Fuentes,48454,11306,137074,11455,1743
